5531.21780909  0.93091904883
4096.95345603  0.77529073518
3630.20609225  0.591589865336
2628.61837941  0.200560429241
1814.83368457  0.0622978745288
1472.43799629  0.0321937836175
987.54737486  0.0143034372325
846.45494501  0.00763055507427
642.576969301  0.00176594652101
567.123233067  0.000927224292768
418.309954611  0.000395896842476
355.985251753  0.000255622636084
278.395860453  0.000104887899583
216.915624766  4.1359979124e-05
136.637927307  9.49614846109e-06
96.8114966734  4.21906182501e-06
72.7301636629  1.91976017261e-06
59.6605409904  1.0079853762e-06
38.8515568365  3.47205998253e-07
24.3924992914  1.25442758565e-07
20.0864404462  8.4281843073e-08
13.0426115695  7.54005969322e-08
10.1289123465  4.71601447626e-08
8.68364436161  3.297119706e-08
7.55444676813  2.34208559727e-08
5.49773032337  4.46062289854e-08
4.68148290283  6.22978745288e-08
2.88117822476  2.82343115155e-07
1.60093999684  1.7589375962e-06
1.10325906629  5.2715019269e-06
0.912272291182  6.53429320784e-06
0.724613417161  8.4281843073e-06
