878.125921285  0.916227777459
766.799981301  0.72173291376
655.027856803  0.54635938947
574.078530044  0.42696987726
518.038183909  0.303295023891
429.63124198  0.156734309882
354.999084292  0.0778380074152
224.480683498  0.0226874579611
179.421727136  0.00763055507427
143.931989521  0.00254608086768
66.3698411317  0.000181579726456
38.2880696681  3.58429829023e-05
20.5240935367  5.10643071704e-06
17.3983181044  2.45656438942e-06
12.9212018589  5.82253707415e-07
10.0630097032  1.27454172815e-07
8.52784786643  4.18563793149e-08
7.60877544016  1.9350901798e-08
6.74343336691  1.95054260287e-08
5.6169850927  2.39864213155e-08
4.76487132213  2.78994636893e-08
3.66308907576  5.02584373206e-08
2.32076284649  1.63092966866e-07
1.84391813312  3.05716948756e-07
1.37712787435  8.46176850619e-07
1.14331699546  1.65050399669e-06
0.998806399814  2.25077253071e-06
0.872517243437  2.88013457438e-06
