2.60986E+016	0.031145
2.73625E+016	0.031695
2.88699E+016	0.031669
3.04602E+016	0.031642
3.2442E+016	0.032787
3.4774E+016	0.032751
3.7272E+016	0.033318
4.0075E+016	0.034518
4.3087E+016	0.037093
4.7212E+016	0.038418
5.06E+016	0.042048
5.389E+016	0.046025
5.7033E+016	0.050383
6.0362E+016	0.053174
6.3284E+016	0.05511
6.5924E+016	0.06259
6.9548E+016	0.06979
7.2909E+016	0.07782
7.5713E+016	0.08678
7.9373E+016	0.09677
8.2684E+016	0.1099
8.5321E+016	0.12714
8.8325E+016	0.13922
9.1715E+016	0.16704
9.5538E+016	0.19677
9.9519E+016	0.23607
1.02365E+017	0.28328
1.06971E+017	0.32765
1.10378E+017	0.39315
1.14612E+017	0.4804
1.19007E+017	0.5978
1.23963E+017	0.7305
