2679711169.45  0.954992586021
4481653132.06  0.823295147248
8759319932.8  0.684787076406
14422895386.8  0.425489540777
23381174774  0.249906629831
47885391855.3  0.151356124844
125843501953  0.111343960906
296538590038  0.093564502156
842461213691  0.0959891668598
2.50797487298e+12  0.107977516233
5.81842465104e+12  0.108531437568
1.37105803278e+13  0.0950118507318
2.89686951826e+13  0.0810753605854
6.41366982866e+13  0.0670913709955
2.30196193947e+14  0.0468933340013
6.746883558e+14  0.035938136638
2.10465564762e+15  0.0322766824043
6.98765800514e+15  0.0390041763285
1.78001233493e+16  0.0452434334662
4.82599803165e+16  0.0566674060582
1.13720186551e+17  0.0720738593272
2.9885829402e+17  0.0950118507318
7.04231968709e+17  0.150583635428
1.58365869839e+18  0.218776162395
3.29432542029e+18  0.30199517204
6.24111618263e+18  0.419007910579
9.21439880952e+18  0.73564225446
1.11092637888e+19  0.969765359108
